entity_id,rut,legal_name,universe_status,universe_confidence,direct_confirmed,direct_sources,activity_codes,activity_names,max_activity_signal,activity_universe_scope,fatf_r8_screening,start_date,end_date,current_tax_status,first_company_year,last_company_year,company_year_count,years_present,company_presence_2020,company_presence_2021,company_presence_2022,company_presence_2023,company_presence_2024,latest_sales_band,latest_workers,latest_region,latest_main_activity,latest_taxpayer_type,latest_taxpayer_subtype,evidence_sources,evidence_source_count,generated_at,commercial_form_signal,osfl_name_evidence,universe_in_scope,universe_status_refined,exclusion_reason
ENT-RUT-77614509-2,77614509-2,SINGULAR SUPPLY CHAIN CONSULTING SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100|941200,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES|ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2022,2024,3.0,2022|2023|2024,False,False,True,True,True,4,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-78404916-7,78404916-7,SINTROPIX SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-78284626-4,78284626-4,SISTEMAS AVANZADOS DE CONSULTORIA SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100|941200,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES|ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-76389619-6,76389619-6,SISTEMAS DE GESTION ISO OTEC LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,5,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-76019039-K,76019039-K,SITIO 02 PRODUCCIONES LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,3,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-77600162-7,77600162-7,SK PROPIEDADES CHILOE Y JURIDICA SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2022,2023,2.0,2022|2023,False,False,True,True,False,1,,X REGION LOS LAGOS,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-76915241-5,76915241-5,SKANFOREST SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2022,2.0,2020|2022,True,False,True,False,False,1,,II REGION DE ANTOFAGASTA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-78405229-K,78405229-K,SKI CAMPS CHILE SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-77286851-0,77286851-0,SKILL ACADEMY SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2021,2022,2.0,2021|2022,False,True,True,False,False,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-77221847-8,77221847-8,SL ABOGADOS SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-77010562-5,77010562-5,SLOGANS SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,7,,I REGION DE TARAPACA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-76640386-7,76640386-7,SM CAPACITACIÓN Y PRODUCCIONES SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2020,1.0,2020,True,False,False,False,False,3,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-77509991-7,77509991-7,SMALL BULL SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-76917817-1,76917817-1,SMART ENERGY GROUP SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,5,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-76331925-3,76331925-3,SMART MARKETING SOLUCIONES TECNOLÓGICAS  LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100|941200,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES|ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-81730000-6,81730000-6,SOC AGRICOLA Y GANADERA DE OSORNO,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,10,,X REGION LOS LAGOS,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-79834790-K,79834790-K,SOC CENTRO DE PROFES Y TECNICOS CRIST PA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-71214800-4,71214800-4,SOC CHILENA DE ENDOCRINOLOGIA Y DIABETES,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,7,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-65142470-4,65142470-4,SOC CHILENA DE ERGONOMIA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2023,2023,1.0,2023,False,False,False,True,False,3,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-70019270-9,70019270-9,SOC CHILENA DE INGENIERIA HIDRAULICA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,4,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-71355800-1,71355800-1,SOC CHILENA DE OBESIDAD,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2020,1.0,2020,True,False,False,False,False,4,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-72027100-1,72027100-1,SOC CHILENA DE PRODUCCION ANIMAL AG,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,3,,IX REGION DE LA ARAUCANIA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-72477400-8,72477400-8,SOC CHILENA DE QUIMICOS COSMETICOS,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2020,1.0,2020,True,False,False,False,False,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-71110100-4,71110100-4,SOC CHILENA DE REUMATOLOGIA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,5,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-71487300-8,71487300-8,SOC CHILENA DE UROLOGIA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,6,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-71867400-K,71867400-K,SOC CIENTIFICA CHILENA DE MATRONAS,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-77249400-9,77249400-9,SOC CLAUDIO VILLABLANCA LTDA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,4,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-76779847-4,76779847-4,SOC COMERCIAL E INVERSIONES INMOBILIARIAS GRECOIBERICA SPA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941100,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-79805060-5,79805060-5,SOC COMERCIAL Y PROFESIONAL DE SERVICIOS DE SALUD LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,4,,V REGION VALPARAISO,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-76066050-7,76066050-7,SOC CONSULTORA EDUCACIONAL GABRIEL CASTILLO LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-76071990-0,76071990-0,SOC CTO DE ESTUDIOS LEGISLAT ADMINIST POLIT ECON LTDA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-78141820-K,78141820-K,SOC DE ANESTESIOLOGIA PEDIATRICA CALVIMED LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-77440590-9,77440590-9,SOC DE CAPACITACION Y ASESORIAS FERNANDO ROCHA Y OTRO LTDA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-77452320-0,77452320-0,SOC DE CONSULTORIA Y GESTION ALTAZOR Y CIA LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-96864330-4,96864330-4,SOC DE CONTADORES Y AUDITORES DE CHILE S A,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-77713410-8,77713410-8,SOC DE DESARROLLO Y PROMOCION EDUCACIONAL ENSENA LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-78724200-6,78724200-6,SOC DE FORMACION DESARROLLO Y CAPAC DE RECURSOS HUMANOS LTDA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-77126200-7,77126200-7,SOC DE INVERSIONES ASIS LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,1,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-79951560-1,79951560-1,SOC DE INVERSIONES SANTA CARMEN LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-65183590-9,65183590-9,SOC DE OBSTETRICIA Y GINECOLOGIA DE LA V REGION A G,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-71520300-6,71520300-6,SOC DE ODONTOLOGIA LEGAL DE CHILE,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-78234550-8,78234550-8,SOC DE PROFESIONALES DE LA SALUD LIMITADA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,1,,VII REGION DEL MAULE,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-65263250-5,65263250-5,SOC DE PROFESIONALES EN ESTERILIZACION DE CHILE,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,2020,2024,5.0,2020|2021|2022|2023|2024,True,True,True,True,True,2,,XIII REGION METROPOLITANA,,,,sii_activities_current|sii_company_year|sii_names_current,3,2026-08-13T21:26:53.728733+00:00,False,False,False,REVIEW_OUTSIDE_CORE,MEDIUM_ACTIVITY_WITHOUT_OSFL_NAME_EVIDENCE
ENT-RUT-88657600-5,88657600-5,SOC DE PROFESIONALES FRANCISCO     OTAVA Y CIA LTDA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
ENT-RUT-88866300-2,88866300-2,SOC DE PROFESIONALES LAENNEC LTDA,CANDIDATE_REVIEW_SII_ACTIVITY,REVIEW,False,,941200,ACTIVIDADES DE ASOCIACIONES PROFESIONALES,MEDIUM,OSFL_REVIEW,NOT_DETERMINED,,,NO_TERMINATION_REPORTED,,,,,,,,,,,,,,,,sii_activities_current|sii_names_current,2,2026-08-13T21:26:53.728733+00:00,True,False,False,REVIEW_OUTSIDE_CORE,COMMERCIAL_LEGAL_FORM_WITH_MEDIUM_ACTIVITY
